"odkaz";"nazev";"vyucujici";"predmet";"tyden";"keywords";"typ";"kod";"poznamky";"origolink";"nahrazeno"
"https://web.microsoftstream.com/video/3c6b30a3-174d-4e1e-94eb-d20ccb89aead";"Pákové pravidlo";"Jiří Kolafa";"Fyzikální chemie A";12;"bilance,pákové pravidlo";"přednáška";"B403001";"http://old.vscht.cz/fch/cz/pomucky/fchab/FCHA.html http://old.vscht.cz/fch/cz/pomucky/fchab/fchab13.pdf";"https://web.microsoftstream.com/video/4ef2a789-9d47-4483-ae07-7c41bad4784c";1
"https://web.microsoftstream.com/video/4740d571-4417-4f5a-a3db-f6108f4558f5";"Dokončení VLE binárních směsí, LLE";"Jiří Kolafa";"Fyzikální chemie A";13;"binární směsi tekutin,VLE,mísitelnost,azeotrop,kritická rozpouštěcí teplota,UCST,LCST,typy VLE diagramů";"přednáška";"B403001";"http://old.vscht.cz/fch/cz/pomucky/fchab/FCHA.html http://old.vscht.cz/fch/cz/pomucky/fchab/fchab13.pdf";"https://web.microsoftstream.com/video/567ed61f-77df-4cc6-9f2b-4a2e166cf1f5";1
"https://web.microsoftstream.com/video/f70826d4-ccfb-4813-a6b7-abd3df86e157";"SLE binárních směsí";"Jiří Kolafa";"Fyzikální chemie A";13;"rovnováha kapalina-pevná fáze,SLE,liquidus,likvidus,solidus,eutektikum,pájka,liteřina,ocel,kryoskopie,koligativní vlastnost,kongruentní tání,peritektikum,inkongruentní tání,peritektický bod,eutektický bod,termická analýza";"přednáška";"B403001";"http://old.vscht.cz/fch/cz/pomucky/fchab/FCHA.html http://old.vscht.cz/fch/cz/pomucky/fchab/fchab13.pdf";"https://web.microsoftstream.com/video/56024ad4-047b-4ab0-9c52-499c61ae14cd";1
"https://web.microsoftstream.com/video/ceb44228-4c0a-4fc0-a265-80d567ae25eb";"Ternární diagramy";"Jiří Kolafa";"Fyzikální chemie A";13;"trojúhelníkový diagram,ternár,ternární směs,Nernstův rozdělovací zákon";"přednáška";"B403001";"http://old.vscht.cz/fch/cz/pomucky/fchab/FCHA.html http://old.vscht.cz/fch/cz/pomucky/fchab/fchab13.pdf";"https://web.microsoftstream.com/video/96036de0-77c7-4d2a-90aa-8109d349cf79";1
"https://web.microsoftstream.com/video/bd6b1ef4-3dca-4a37-95e7-3c382ae9e38d";"Reciproké jednotky";"Michal H. Kolář";"Fyzikální chemie A";1;"převody jednotek,izobarická roztažnost";"cvičení";"B403001";;"https://web.microsoftstream.com/video/d4e228fe-9206-45f6-9c80-18a7d578d71d?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/1b9db7cf-e408-41ab-bab0-0ef2866db538";"Pneumatika";"Michal H. Kolář";"Fyzikální chemie A";2;"ideální plyn,přetlak,převody jednotek";"cvičení";"B403001";;"https://web.microsoftstream.com/video/41acfc47-e1f0-4afa-ad2e-c8e64b411bb3?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/3141bf1b-c6a0-4cbf-91a7-d74432274dde";"Horkovzdušný balón";"Michal H. Kolář";"Fyzikální chemie A";2;"ideální plyn,hustota plynu,vztlaková síla,pasažéři se svačinou";"cvičení";"B403001";;"https://web.microsoftstream.com/video/099865a3-08a3-443f-bc0c-6484f23af57a?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/952da5ce-034d-4332-8b06-8302c5bdfb1f";"Hmotnostní a objemový zlomek";"Michal H. Kolář";"Fyzikální chemie A";2;"přepočet veličin udávajících složení směsi";"cvičení";"B403001";;"https://web.microsoftstream.com/video/2164ed8d-f37e-41e9-b6db-ffbe3c9a1a09?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/49b8d2ba-e562-4201-bf30-356b0614cb6d";"Molární a hmotnostní zlomek";"Michal H. Kolář";"Fyzikální chemie A";2;"přepočet veličin udávajících složení směsi,ideální plyn";"cvičení";"B403001";;"https://web.microsoftstream.com/video/8b02fc9c-5f5f-4559-8d42-1f7805b68427?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/b0e98f52-56af-4071-bf70-078285b6be82";"Parciální tlak";"Michal H. Kolář";"Fyzikální chemie A";2;"ideální plyn,směs plynů,střední molární hmotnost,parciální tlak plynu";"cvičení";"B403001";;"https://web.microsoftstream.com/video/82683c32-020c-47d0-b294-975ec2c8dd24?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/c3165d10-812d-4a74-bbea-8ab32c424ac1";"Kyslík";"Michal H. Kolář";"Fyzikální chemie A";2;"ideální plyn,směs plynů,látková koncentrace,parciální tlak,noční únava";"cvičení";"B403001";;"https://web.microsoftstream.com/video/9effba96-bde9-43c7-af14-2c2a6b5b06be?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/45e02ecd-8424-4e06-a868-54802a19a531";"Lennard-Jonesův potenciál";"Michal H. Kolář";"Fyzikální chemie A";3;"neideální plyn,mezičásticové interakce,derivace";"cvičení";"B403001";;"https://web.microsoftstream.com/video/548ef251-15f3-4de4-b941-03dc7df53389?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/e7da7901-ecc1-4e77-a05a-dec94d1f52db";"van der Waalsovy parametry";"Michal H. Kolář";"Fyzikální chemie A";3;"neideální plyn,van der Waalsova stavová rovnice,převody jednotek,VDW";"cvičení";"B403001";;"https://web.microsoftstream.com/video/963a4989-720d-4aa9-b704-af47d8b62beb?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/bb2c4ff8-e6f5-429e-8c9c-113b65eb4a33";"Viriální rozvoj";"Michal H. Kolář";"Fyzikální chemie A";3;"stavové chování plynů,neideální plyn,molární objem,viriálový koeficient,argon,EOS";"cvičení";"B403001";;"https://web.microsoftstream.com/video/2e4f1fc6-5dc1-4996-944b-fb2a12295a16?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/f2a61e07-ad91-49b3-94cf-a2733d9a5efc";"Boyleova teplota";"Michal H. Kolář";"Fyzikální chemie A";3;"stavové chování,neideální plyn,viriálový rozvoj,druhý viriálový koeficient,EOS";"cvičení";"B403001";;"https://web.microsoftstream.com/video/318ba3e8-9fb7-4d2e-8530-2f60d23d3990?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/dc1ab3ae-9374-4629-983e-cb6d2744a8fc";"Směs plynů";"Michal H. Kolář";"Fyzikální chemie A";3;"stavové chování,neideální plyn,butan,generalizovaný diagram kompresibilitních faktorů,GDKF,Kayovy pseudokritické veličiny,EOS,Kay";"cvičení";"B403001";;"https://web.microsoftstream.com/video/420c88d7-caf7-4d6d-acf0-e0963e9a695f?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/6210506f-2b7f-451a-b9b1-f415af7f5acc";"Ekvimolární směs";"Michal H. Kolář";"Fyzikální chemie A";3;"stavové chování plynů,van der Waalsova rovnice,směs plynů,kombinační pravidla,VDW";"cvičení";"B403001";;"https://web.microsoftstream.com/video/48491e5b-889f-4109-a6a2-13e3b3375c9a?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/57d417c8-03c6-4851-9180-aa9b580a3d09";"Jednoduchá komprese plynu";"Michal H. Kolář";"Fyzikální chemie A";4;"objemová práce,vratný děj,ideální plyn,teplo,vnitřní energie,Q,U,W";"cvičení";"B403001";;"https://web.microsoftstream.com/video/20bf8060-9d47-4f3c-9602-3ce29e1dd8c0?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/25352bcf-2466-4cbe-9200-a4dc0551c8fe";"Ohřev v autoklávu";"Michal H. Kolář";"Fyzikální chemie A";4;"tepelná kapacita,izochorický děj,teplo,argon,Cp";"cvičení";"B403001";;"https://web.microsoftstream.com/video/eadc6205-a794-48d5-8218-e0f8fc412adb?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/bfcf3f81-c2aa-46e9-9d14-ee04b0b3baf1";"Teplotní závislost tepelné kapacity";"Michal H. Kolář";"Fyzikální chemie A";4;"tepelná kapacita,teplo,izobarický děj,Cp";"cvičení";"B403001";;"https://web.microsoftstream.com/video/0b165748-8e97-4c5d-a80f-a7bd40fdc7f8?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/50f76053-fc27-419d-93db-57c2a7ef9c73";"Stlačení neideálního plynu";"Michal H. Kolář";"Fyzikální chemie A";4;"objemová práce,viriálová stavová rovnice,neideální plyn,W";"cvičení";"B403001";;"https://web.microsoftstream.com/video/3a0a8183-6f78-4245-a762-fc01474e5f15?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/08318d11-ae2c-48c4-a88b-4c4abb75448d";"Adiabatická komprese";"Michal H. Kolář";"Fyzikální chemie A";4;"ideální plyn,adiabatický děj,objemová práce,vnitřní energie,tepelná kapacita,W";"cvičení";"B403001";;"https://web.microsoftstream.com/video/2c8c61f4-225b-42d8-9775-53533020d726?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/0e1194ef-4b3a-43e7-81cf-fbf0e05a13b1";"Teplý hliník";"Michal H. Kolář";"Fyzikální chemie A";5;"tepelná kapacita,entalpie tání,numerické řešení,Wolfram Alpha,Cp";"cvičení";"B403001";;"https://web.microsoftstream.com/video/25a6b034-4260-4881-9527-7dafd66e6837?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/2f7e3934-13b1-4031-9c3a-b5e3e68313d8";"Různé entalpie";"Michal H. Kolář";"Fyzikální chemie A";5;"Hessův zákon,reakční entalpie,slučovací entalpie,spalná entalpie";"cvičení";"B403001";;"https://web.microsoftstream.com/video/7199da33-1c1c-42b4-8522-8da53d070684?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/af03447f-8089-4cc3-ae21-1f806856d16d";"Kirchhoffův zákon";"Michal H. Kolář";"Fyzikální chemie A";5;"reakční entalpie,termodynamický cyklus,tepelná kapacita,Cp";"cvičení";"B403001";;"https://web.microsoftstream.com/video/8e6b96ff-4082-454f-93da-3562cd2b91ed?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/dc4af6dd-b268-48a2-95b6-582a09a29f5f";"Hydrogenace";"Michal H. Kolář";"Fyzikální chemie A";5;"entalpická bilance,tepelná kapacita,slučovací entalpie,reakční entalpie,Cp";"cvičení";"B403001";;"https://web.microsoftstream.com/video/fbf72eaf-d7b7-4f2f-8bb6-69026b516f51?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/caaa1bad-b75c-41a0-84fd-06cf8b3c3dd7";"Teplota plamene";"Michal H. Kolář";"Fyzikální chemie A";5;"entalpická bilance,adiabatický děj,reakční entalpie,slučovací entalpie,tepelná kapacita,Cp";"cvičení";"B403001";;"https://web.microsoftstream.com/video/a0fa0f00-7d8b-4c3e-a38c-915bf5abf480?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/1994d796-e8dd-41bf-a789-fe9d5df12ce4";"Parní stroj";"Michal H. Kolář";"Fyzikální chemie A";6;"teplo,práce,druhý zákon termodynamický,Carnotův cyklus,účinnost,Q,W,2. věta termodynamická,2. zákon termodynamický,druhá věta termodynamická,2. termodynamický zákon";"cvičení";"B403001";;"https://web.microsoftstream.com/video/99009b36-bb17-4428-9173-e22c3968f013?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/c993e7e3-a514-44bc-95e3-f3e8bfdf6ad9";"Maxwellovy vztahy";"Michal H. Kolář";"Fyzikální chemie A";6;"vnitřní energie,Helmholtzova energie,totální diferenciál,parciální derivace,entropie,tlak,U,A,S,p";"cvičení";"B403001";;"https://web.microsoftstream.com/video/75576a9c-0195-4ed2-aa11-d8c5bdb4e059?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/1a4da849-2044-4a47-a382-7a65153a1456";"Vnitřní energie";"Michal H. Kolář";"Fyzikální chemie A";6;"ideální plyn,van der Waalsův plyn,stavová rovnice,parciální derivace,EOS";"cvičení";"B403001";;"https://web.microsoftstream.com/video/94e86240-e9a9-4a80-ac3e-b65fa1e1ba8d?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/58682c20-fe87-4d66-9480-493e3fdd5d33";"Entropie ideálního plynu";"Michal H. Kolář";"Fyzikální chemie A";6;"entropie,2. zákon termodynamický,izotermický děj,slunéčko východní,druhý zákon termodynamický,druhá věta termodynamická,2. věta termodynamická,2. termodynamický zákon";"cvičení";"B403001";;"https://web.microsoftstream.com/video/4266ac5d-f1a8-4fd3-a997-bdad4909ca6a?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/edf3f49f-75ed-47c3-b088-01df6c780d46";"Teplota varu rtuti";"Michal H. Kolář";"Fyzikální chemie A";6;"výparná entalpie,výparná entropie,normální bod varu";"cvičení";"B403001";;"https://web.microsoftstream.com/video/8c0c59ed-eb0c-485d-97bd-285d0786d38c?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/f2f79a38-17c5-4a57-ba7e-6d991f111415";"Izobarický děj";"Michal H. Kolář";"Fyzikální chemie A";6;"entalpie,entropie,tepelná kapacita,integrace,Wolfram Alpha,H,S,Cp";"cvičení";"B403001";;"https://web.microsoftstream.com/video/26b4f777-6dde-416c-aa55-2be328ef2cc0?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/64ea2adc-d8ca-448a-93f4-2788b75db9f3";"Mrazák";"Michal H. Kolář";"Fyzikální chemie A";6;"tepelný stroj,účinnost,2. zákon termodynamický,chlazení,fázový přechod,kanec,kukuřice,druhý zákon termodynamický,druhá věta termodynamická,2. věta termodynamická,2. termodynamický zákon";"cvičení";"B403001";;"https://web.microsoftstream.com/video/6831796d-addb-414c-b942-46468234e68b?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/47ed64a2-b35b-4522-bc81-76a3f354600d";"Entropie grafitu";"Michal H. Kolář";"Fyzikální chemie A";7;"absolutní entropie,3. zákon termodynamický,Gibbsova energie,diamant,G,třetí zákon termodynamický,třetí věta termodynamická,3. věta termodynamická,3. termodynamický zákon";"cvičení";"B403001";;"https://web.microsoftstream.com/video/692d8a8f-63ed-4ae1-932a-7eab7ed6bbe7?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/a66976a5-bc6a-42cb-b784-9fd826c5e7a4";"Neideální tepelná kapacita";"Michal H. Kolář";"Fyzikální chemie A";7;"izobarická tepelná kapacita,izochorická tepelná kapacita,neideiální plyn,viriální rozvoj,parciální derivace";"cvičení";"B403001";;"https://web.microsoftstream.com/video/f4fabff9-02a5-45b0-96e8-97ea4e1d6db3?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/10a3c1c8-2af8-4177-b3b4-09c90c2dfd0d";"Gibbsova energie";"Michal H. Kolář";"Fyzikální chemie A";7;"Gibbsova energie,absolutní entropie,integrace,izobarický děj,G";"cvičení";"B403001";;"https://web.microsoftstream.com/video/b2fe6338-fd33-4cf0-86b4-d42710b52c37?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/75860484-8123-41b2-9178-54cce77842a7";"Entropie";"Michal H. Kolář";"Fyzikální chemie A";7;"statistická entropie,Boltzmannův vztah,polypropylen";"cvičení";"B403001";;"https://web.microsoftstream.com/video/27939640-6331-4652-85de-4d77ddc69194?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/3eb73392-83f8-40f4-ba0a-729fc94e715e";"Boltzmannova pravděpodobnost";"Michal H. Kolář";"Fyzikální chemie A";7;"populace energetických hladin,energetický přechod,vlnová délka,vodík";"cvičení";"B403001";;"https://web.microsoftstream.com/video/8e45a6bb-8d81-4319-8046-1386bdc83569?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/ea0fdfae-989b-40c3-8044-56a9173b0832";"Gibbsova energie kapaliny";"Michal H. Kolář";"Fyzikální chemie A";8;"závislost G na p,molární objem,diferenciál,parciální derivace,závislost Gibbsovy energie na tlaku";"cvičení";"B403001";;"https://web.microsoftstream.com/video/66781695-016f-41d2-924d-271d502586bc?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/4f65d517-8581-4050-9ac1-517eaa896bec";"Jouleův-Thomsonův koeficient";"Michal H. Kolář";"Fyzikální chemie A";8;"izoentalpický děj,škrcení plynu,neideální plyn,Maxwellovy vztahy,molární objem";"cvičení";"B403001";;"https://web.microsoftstream.com/video/a24299fa-489e-4fcb-b338-130d903e30eb?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/32be11a7-7cbe-43a5-92ee-6a6bae3e383c";"Gibbsova energie nevratného děje";"Michal H. Kolář";"Fyzikální chemie A";8;"nevratný děj,neideální plyn,viriálový rozvoj,kompresibilitní faktor,molární objem";"cvičení";"B403001";;"https://web.microsoftstream.com/video/d741a290-81b7-4a46-affc-acb0ae4f3be4?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/a7bf6a51-e9cf-4f88-9d7a-6632d641b075";"Podchlazená voda";"Michal H. Kolář";"Fyzikální chemie A";8;"metastabilní stav,nevratný děj,entropie,teplo,tepelná kapacita,S,Cp";"cvičení";"B403001";;"https://web.microsoftstream.com/video/f5629d4d-0496-42e5-af77-544336c96475?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/d283d44d-02f6-487c-89fa-2a5698ed6631";"Entropie nevratného děje";"Michal H. Kolář";"Fyzikální chemie A";8;"entropie,teplo,tepelná kapacita,adiabatický děj,S,Cp";"cvičení";"B403001";;"https://web.microsoftstream.com/video/da22a85c-add0-4e07-8aac-e988620ebf92?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/f4edb972-84c5-4951-8d3e-910195bf1254";"Entropie mísení";"Michal H. Kolář";"Fyzikální chemie A";9;"ideální roztok,entropie,směšovací veličiny,látkový zlomek,S";"cvičení";"B403001";;"https://web.microsoftstream.com/video/a246e5ae-ae3e-40ae-81bf-21e6775ae172?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/d3d22b4c-de32-4080-9b0d-e70f9a1de0a3";"Gibbsova energie mísení";"Michal H. Kolář";"Fyzikální chemie A";9;"ideální roztok,směšovací veličiny,entropie,entalpie,S,H";"cvičení";"B403001";;"https://web.microsoftstream.com/video/97f71ca5-6e77-41f7-963b-c7dc145ed8db?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/e97caf37-4328-4295-a4a4-6883fdbff691";"Dodatkové veličiny";"Michal H. Kolář";"Fyzikální chemie A";9;"neideální směs,Gibbsova energie,dodatková entalpie,dodatková entropie,směšovací veličiny,látkový zlomek,G";"cvičení";"B403001";;"https://web.microsoftstream.com/video/13a0eca2-7688-4f02-82fe-240e9929db56?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/32734df1-1ed4-4e42-b2fc-05cd1e9feea0";"Parciální molární objem";"Michal H. Kolář";"Fyzikální chemie A";9;"neideální směs,ethanol,hustota";"cvičení";"B403001";;"https://web.microsoftstream.com/video/d7d53c64-9dc9-46f7-979b-a8b974a7c044?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/f0595212-47d5-428d-adc5-f18c289be06f";"Gibbsova-Duhemova rovnice";"Michal H. Kolář";"Fyzikální chemie A";9;"parciální molární veličiny,dodatkový objem,neideální směs,Wolfram Alpha,Tatranský čaj";"cvičení";"B403001";;"https://web.microsoftstream.com/video/227ba1bf-1182-4047-beb1-2ef792e3ec99?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
"https://web.microsoftstream.com/video/3c96c808-08db-405c-b590-c47b9ce79a5e";"Neideální směs";"Michal H. Kolář";"Fyzikální chemie A";9;"dodatková entalpie,triethylamin,Wolfram Alpha,izobarická tepelná kapacita";"cvičení";"B403001";;"https://web.microsoftstream.com/video/fd301f6d-01c1-45c9-9ea4-379a8384372a?channelId=56adaefb-5b52-4cc9-9ede-7d5941efb02c";1
